,Timestamp,Data Source,Display Name,Display Valule,Raw Value
772,2019-03-01T11:08:49Z,Gyrometer (smooth),y,-0.057910673,-0.057910673
773,2019-03-01T11:08:49Z,Gyrometer (smooth),z,-0.052354719,-0.052354719
774,2019-03-01T11:08:49Z,GPS,Enabled,Yes,TRUE
775,2019-03-01T11:08:49Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
776,2019-03-01T11:08:49Z,GPS,Latitude,53.34199451,53.34199451
777,2019-03-01T11:08:49Z,GPS,Longitude,-6.253185812,-6.253185812
778,2019-03-01T11:08:49Z,GPS,Speed (estimated),Unknown,-1
779,2019-03-01T11:08:49Z,GPS,Altitude,11.5527296066284 Meters,11.55272961
780,2019-03-01T11:08:49Z,GPS,Floor,No Data,nil
781,2019-03-01T11:08:49Z,GPS,Horizontal Accuracy,65 Meters,65
782,2019-03-01T11:08:49Z,GPS,Vertical Accuracy,10 Meters,10
783,2019-03-01T11:08:49Z,WiFi,Connected SSID,TCDwifi,TCDwifi
784,2019-03-01T11:08:49Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
785,2019-03-01T11:08:50Z,Acceleration (total),x,-0.035324097,-0.035324097
786,2019-03-01T11:08:50Z,Acceleration (total),y,-0.737030089,-0.737030089
787,2019-03-01T11:08:50Z,Acceleration (total),z,-0.671066344,-0.671066344
788,2019-03-01T11:08:50Z,Gyrometer (smooth),x,-0.051132895,-0.051132895
789,2019-03-01T11:08:50Z,Gyrometer (smooth),y,0.072742268,0.072742268
790,2019-03-01T11:08:50Z,Gyrometer (smooth),z,-0.029278945,-0.029278945
791,2019-03-01T11:08:50Z,GPS,Enabled,Yes,TRUE
792,2019-03-01T11:08:50Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
793,2019-03-01T11:08:50Z,GPS,Latitude,53.34199404,53.34199404
794,2019-03-01T11:08:50Z,GPS,Longitude,-6.253185819,-6.253185819
795,2019-03-01T11:08:50Z,GPS,Speed (estimated),Unknown,-1
796,2019-03-01T11:08:50Z,GPS,Altitude,11.6704502105713 Meters,11.67045021
797,2019-03-01T11:08:50Z,GPS,Floor,No Data,nil
798,2019-03-01T11:08:50Z,GPS,Horizontal Accuracy,65 Meters,65
799,2019-03-01T11:08:50Z,GPS,Vertical Accuracy,10 Meters,10
800,2019-03-01T11:08:50Z,WiFi,Connected SSID,TCDwifi,TCDwifi
801,2019-03-01T11:08:50Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
802,2019-03-01T11:08:50Z,Acceleration (total),x,0.001220703,0.001220703
803,2019-03-01T11:08:50Z,Acceleration (total),y,-0.730285645,-0.730285645
804,2019-03-01T11:08:50Z,Acceleration (total),z,-0.695068359,-0.695068359
805,2019-03-01T11:08:50Z,Gyrometer (smooth),x,-0.083472423,-0.083472423
806,2019-03-01T11:08:50Z,Gyrometer (smooth),y,-0.142986327,-0.142986327
807,2019-03-01T11:08:50Z,Gyrometer (smooth),z,-0.014022008,-0.014022008
808,2019-03-01T11:08:50Z,GPS,Enabled,Yes,TRUE
809,2019-03-01T11:08:50Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
810,2019-03-01T11:08:50Z,GPS,Latitude,53.34199401,53.34199401
811,2019-03-01T11:08:50Z,GPS,Longitude,-6.253185651,-6.253185651
812,2019-03-01T11:08:50Z,GPS,Speed (estimated),Unknown,-1
813,2019-03-01T11:08:50Z,GPS,Altitude,11.7677545547485 Meters,11.76775455
814,2019-03-01T11:08:50Z,GPS,Floor,No Data,nil
815,2019-03-01T11:08:50Z,GPS,Horizontal Accuracy,65 Meters,65
816,2019-03-01T11:08:50Z,GPS,Vertical Accuracy,10 Meters,10
817,2019-03-01T11:08:51Z,GPS,Enabled,Yes,TRUE
818,2019-03-01T11:08:51Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
819,2019-03-01T11:08:51Z,GPS,Latitude,53.341994,53.341994
820,2019-03-01T11:08:51Z,GPS,Longitude,-6.25318561,-6.25318561
821,2019-03-01T11:08:51Z,GPS,Speed (estimated),Unknown,-1
822,2019-03-01T11:08:51Z,GPS,Altitude,11.8217496871948 Meters,11.82174969
823,2019-03-01T11:08:51Z,GPS,Floor,No Data,nil
824,2019-03-01T11:08:51Z,GPS,Horizontal Accuracy,65 Meters,65
825,2019-03-01T11:08:51Z,GPS,Vertical Accuracy,10 Meters,10
826,2019-03-01T11:08:51Z,WiFi,Connected SSID,TCDwifi,TCDwifi
827,2019-03-01T11:08:51Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
828,2019-03-01T11:08:51Z,Acceleration (total),x,-0.015640261,-0.015640261
829,2019-03-01T11:08:51Z,Acceleration (total),y,-0.725341737,-0.725341737
830,2019-03-01T11:08:51Z,Acceleration (total),z,-0.688858032,-0.688858032
831,2019-03-01T11:08:51Z,Gyrometer (smooth),x,0.000342401,0.000342401
832,2019-03-01T11:08:51Z,Gyrometer (smooth),y,-0.004904091,-0.004904091
833,2019-03-01T11:08:51Z,Gyrometer (smooth),z,-0.004902494,-0.004902494
834,2019-03-01T11:08:52Z,WiFi,Connected SSID,TCDwifi,TCDwifi
835,2019-03-01T11:08:52Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
836,2019-03-01T11:08:52Z,Acceleration (total),x,-0.022003176,-0.022003176
837,2019-03-01T11:08:52Z,Acceleration (total),y,-0.720932007,-0.720932007
838,2019-03-01T11:08:52Z,Acceleration (total),z,-0.682327271,-0.682327271
839,2019-03-01T11:08:52Z,Gyrometer (smooth),x,-0.013571502,-0.013571502
840,2019-03-01T11:08:52Z,Gyrometer (smooth),y,0.010224828,0.010224828
841,2019-03-01T11:08:52Z,Gyrometer (smooth),z,-0.007121098,-0.007121098
842,2019-03-01T11:08:53Z,WiFi,Connected SSID,TCDwifi,TCDwifi
843,2019-03-01T11:08:53Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
844,2019-03-01T11:08:53Z,Acceleration (total),x,-0.012954713,-0.012954713
845,2019-03-01T11:08:53Z,Acceleration (total),y,-0.726089478,-0.726089478
846,2019-03-01T11:08:53Z,Acceleration (total),z,-0.687133849,-0.687133849
847,2019-03-01T11:08:53Z,Gyrometer (smooth),x,-0.017067751,-0.017067751
848,2019-03-01T11:08:53Z,Gyrometer (smooth),y,-0.010954451,-0.010954451
849,2019-03-01T11:08:53Z,Gyrometer (smooth),z,0.003568035,0.003568035
850,2019-03-01T11:08:54Z,WiFi,Connected SSID,TCDwifi,TCDwifi
851,2019-03-01T11:08:54Z,WiFi,Connected BSSID,E4:AA:5D:92:8B:7E,e4:aa:5d:92:8b:7e
852,2019-03-01T11:08:54Z,Acceleration (total),x,0.27784729,0.27784729
853,2019-03-01T11:08:54Z,Acceleration (total),y,-0.832214355,-0.832214355
854,2019-03-01T11:08:54Z,Acceleration (total),z,-0.788360655,-0.788360655
855,2019-03-01T11:08:54Z,Gyrometer (smooth),x,0.223218337,0.223218337
856,2019-03-01T11:08:54Z,Gyrometer (smooth),y,-0.216537639,-0.216537639
857,2019-03-01T11:08:54Z,Gyrometer (smooth),z,0.120350927,0.120350927
858,2019-03-01T11:00:32Z,Cell Radio,Radio Access Technology,3G (HSDPA),3G (HSDPA)
859,2019-03-01T11:00:32Z,Cell Radio,Carrier,3 Ireland,3 Ireland
860,2019-03-01T11:00:32Z,GPS,Enabled,Yes,TRUE
861,2019-03-01T11:00:32Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
862,2019-03-01T11:00:32Z,GPS,Latitude,53.34359741,53.34359741
863,2019-03-01T11:00:32Z,GPS,Longitude,-6.250789916,-6.250789916
864,2019-03-01T11:00:32Z,GPS,Speed (estimated),Unknown,-1
865,2019-03-01T11:00:32Z,GPS,Altitude,11.3299655914307 Meters,11.32996559
866,2019-03-01T11:00:32Z,GPS,Floor,2146959360,2146959360
867,2019-03-01T11:00:32Z,GPS,Horizontal Accuracy,65 Meters,65
868,2019-03-01T11:00:32Z,GPS,Vertical Accuracy,10 Meters,10
869,2019-03-01T11:00:32Z,Cell Radio,Radio Access Technology,3G (HSDPA),3G (HSDPA)
870,2019-03-01T11:00:32Z,Cell Radio,Carrier,3 Ireland,3 Ireland
871,2019-03-01T11:00:32Z,GPS,Enabled,Yes,TRUE
872,2019-03-01T11:00:32Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
873,2019-03-01T11:00:32Z,GPS,Latitude,53.34359741,53.34359741
874,2019-03-01T11:00:32Z,GPS,Longitude,-6.250789916,-6.250789916
875,2019-03-01T11:00:32Z,GPS,Speed (estimated),Unknown,-1
876,2019-03-01T11:00:32Z,GPS,Altitude,11.3299655914307 Meters,11.32996559
877,2019-03-01T11:00:32Z,GPS,Floor,2146959360,2146959360
878,2019-03-01T11:00:32Z,GPS,Horizontal Accuracy,65 Meters,65
879,2019-03-01T11:00:32Z,GPS,Vertical Accuracy,10 Meters,10
880,2019-03-01T11:00:32Z,Acceleration (total),x,0.065200806,0.065200806
881,2019-03-01T11:00:32Z,Acceleration (total),y,-0.44406122,-0.44406122
882,2019-03-01T11:00:32Z,Acceleration (total),z,-0.893447876,-0.893447876
883,2019-03-01T11:00:32Z,Gyrometer (smooth),x,0.647755682,0.647755682
884,2019-03-01T11:00:32Z,Gyrometer (smooth),y,-0.421925306,-0.421925306
885,2019-03-01T11:00:32Z,Gyrometer (smooth),z,-0.004370108,-0.004370108
886,2019-03-01T11:00:33Z,GPS,Enabled,Yes,TRUE
887,2019-03-01T11:00:33Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
888,2019-03-01T11:00:33Z,GPS,Latitude,53.3436337,53.3436337
889,2019-03-01T11:00:33Z,GPS,Longitude,-6.250790743,-6.250790743
890,2019-03-01T11:00:33Z,GPS,Speed (estimated),Unknown,-1
891,2019-03-01T11:00:33Z,GPS,Altitude,11.2791748046875 Meters,11.2791748
892,2019-03-01T11:00:33Z,GPS,Floor,No Data,nil
893,2019-03-01T11:00:33Z,GPS,Horizontal Accuracy,65 Meters,65
894,2019-03-01T11:00:33Z,GPS,Vertical Accuracy,10 Meters,10
895,2019-03-01T11:00:33Z,GPS,Enabled,Yes,TRUE
896,2019-03-01T11:00:33Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
897,2019-03-01T11:00:33Z,GPS,Latitude,53.34364101,53.34364101
898,2019-03-01T11:00:33Z,GPS,Longitude,-6.250785906,-6.250785906
899,2019-03-01T11:00:33Z,GPS,Speed (estimated),Unknown,-1
900,2019-03-01T11:00:33Z,GPS,Altitude,11.2464113235474 Meters,11.24641132
901,2019-03-01T11:00:33Z,GPS,Floor,No Data,nil
902,2019-03-01T11:00:33Z,GPS,Horizontal Accuracy,65 Meters,65
903,2019-03-01T11:00:33Z,GPS,Vertical Accuracy,10 Meters,10
904,2019-03-01T11:00:33Z,WiFi,Connected SSID,TCDwifi,TCDwifi
905,2019-03-01T11:00:33Z,WiFi,Connected BSSID,54:A2:74:ED:E5:51,54:a2:74:ed:e5:51
906,2019-03-01T11:00:33Z,Acceleration (total),x,0.148178104,0.148178104
907,2019-03-01T11:00:33Z,Acceleration (total),y,-0.632385254,-0.632385254
908,2019-03-01T11:00:33Z,Acceleration (total),z,-0.888427794,-0.888427794
909,2019-03-01T11:00:33Z,Gyrometer (smooth),x,-0.092235051,-0.092235051
910,2019-03-01T11:00:33Z,Gyrometer (smooth),y,0.057475932,0.057475932
911,2019-03-01T11:00:33Z,Gyrometer (smooth),z,-0.391223043,-0.391223043
912,2019-03-01T11:00:34Z,GPS,Enabled,Yes,TRUE
913,2019-03-01T11:00:34Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
914,2019-03-01T11:00:34Z,GPS,Latitude,53.34364296,53.34364296
915,2019-03-01T11:00:34Z,GPS,Longitude,-6.250784564,-6.250784564
916,2019-03-01T11:00:34Z,GPS,Speed (estimated),Unknown,-1
917,2019-03-01T11:00:34Z,GPS,Altitude,11.2158041000366 Meters,11.2158041
918,2019-03-01T11:00:34Z,GPS,Floor,No Data,nil
919,2019-03-01T11:00:34Z,GPS,Horizontal Accuracy,65 Meters,65
920,2019-03-01T11:00:34Z,GPS,Vertical Accuracy,10 Meters,10
921,2019-03-01T11:00:34Z,Acceleration (total),x,0.915420532,0.915420532
922,2019-03-01T11:00:34Z,Acceleration (total),y,0.074234009,0.074234009
923,2019-03-01T11:00:34Z,Acceleration (total),z,-0.584060669,-0.584060669
924,2019-03-01T11:00:34Z,Gyrometer (smooth),x,0.453594178,0.453594178
925,2019-03-01T11:00:34Z,Gyrometer (smooth),y,0.182008803,0.182008803
926,2019-03-01T11:00:34Z,Gyrometer (smooth),z,-1.473334908,-1.473334908
927,2019-03-01T11:00:34Z,WiFi,Connected SSID,TCDwifi,TCDwifi
928,2019-03-01T11:00:34Z,WiFi,Connected BSSID,54:A2:74:ED:E5:51,54:a2:74:ed:e5:51
929,2019-03-01T11:00:35Z,GPS,Enabled,Yes,TRUE
930,2019-03-01T11:00:35Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
931,2019-03-01T11:00:35Z,GPS,Latitude,53.3435203,53.3435203
932,2019-03-01T11:00:35Z,GPS,Longitude,-6.250834716,-6.250834716
933,2019-03-01T11:00:35Z,GPS,Speed (estimated),2.8199999332428 m/s,2.819999933
934,2019-03-01T11:00:35Z,GPS,Altitude,11.9670066833496 Meters,11.96700668
935,2019-03-01T11:00:35Z,GPS,Floor,No Data,nil
936,2019-03-01T11:00:35Z,GPS,Horizontal Accuracy,50 Meters,50
937,2019-03-01T11:00:35Z,GPS,Vertical Accuracy,64 Meters,64
938,2019-03-01T11:00:35Z,Acceleration (total),x,0.764556944,0.764556944
939,2019-03-01T11:00:35Z,Acceleration (total),y,1.286437988,1.286437988
940,2019-03-01T11:00:35Z,Acceleration (total),z,-0.785980195,-0.785980195
941,2019-03-01T11:00:35Z,Gyrometer (smooth),x,-0.428168744,-0.428168744
942,2019-03-01T11:00:35Z,Gyrometer (smooth),y,-0.137037486,-0.137037486
943,2019-03-01T11:00:35Z,Gyrometer (smooth),z,-1.868198872,-1.868198872
944,2019-03-01T11:00:35Z,GPS,Enabled,Yes,TRUE
945,2019-03-01T11:00:35Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
946,2019-03-01T11:00:35Z,GPS,Latitude,53.34354,53.34354
947,2019-03-01T11:00:35Z,GPS,Longitude,-6.250863047,-6.250863047
948,2019-03-01T11:00:35Z,GPS,Speed (estimated),2.8199999332428 m/s,2.819999933
949,2019-03-01T11:00:35Z,GPS,Altitude,12.1520042419434 Meters,12.15200424
950,2019-03-01T11:00:35Z,GPS,Floor,No Data,nil
951,2019-03-01T11:00:35Z,GPS,Horizontal Accuracy,50 Meters,50
952,2019-03-01T11:00:35Z,GPS,Vertical Accuracy,64 Meters,64
953,2019-03-01T11:00:35Z,WiFi,Connected SSID,TCDwifi,TCDwifi
954,2019-03-01T11:00:35Z,WiFi,Connected BSSID,54:A2:74:ED:E5:51,54:a2:74:ed:e5:51
955,2019-03-01T11:00:36Z,Acceleration (total),x,0.463104248,0.463104248
956,2019-03-01T11:00:36Z,Acceleration (total),y,0.993453979,0.993453979
957,2019-03-01T11:00:36Z,Acceleration (total),z,-0.570877075,-0.570877075
958,2019-03-01T11:00:36Z,Gyrometer (smooth),x,1.808990359,1.808990359
959,2019-03-01T11:00:36Z,Gyrometer (smooth),y,0.209309563,0.209309563
960,2019-03-01T11:00:36Z,Gyrometer (smooth),z,-0.175448552,-0.175448552
961,2019-03-01T11:00:36Z,GPS,Enabled,Yes,TRUE
962,2019-03-01T11:00:36Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
963,2019-03-01T11:00:36Z,GPS,Latitude,53.34346041,53.34346041
964,2019-03-01T11:00:36Z,GPS,Longitude,-6.250751317,-6.250751317
965,2019-03-01T11:00:36Z,GPS,Speed (estimated),2.8199999332428 m/s,2.819999933
966,2019-03-01T11:00:36Z,GPS,Altitude,14.4594383239746 Meters,14.45943832
967,2019-03-01T11:00:36Z,GPS,Floor,No Data,nil
968,2019-03-01T11:00:36Z,GPS,Horizontal Accuracy,30 Meters,30
969,2019-03-01T11:00:36Z,GPS,Vertical Accuracy,24 Meters,24
970,2019-03-01T11:00:36Z,WiFi,Connected SSID,TCDwifi,TCDwifi
971,2019-03-01T11:00:36Z,WiFi,Connected BSSID,54:A2:74:ED:E5:51,54:a2:74:ed:e5:51
972,2019-03-01T11:00:37Z,Acceleration (total),x,0.886795044,0.886795044
973,2019-03-01T11:00:37Z,Acceleration (total),y,0.485519409,0.485519409
974,2019-03-01T11:00:37Z,Acceleration (total),z,0.185150206,0.185150206
975,2019-03-01T11:00:37Z,Gyrometer (smooth),x,-1.086442471,-1.086442471
976,2019-03-01T11:00:37Z,Gyrometer (smooth),y,1.852978945,1.852978945
977,2019-03-01T11:00:37Z,Gyrometer (smooth),z,1.973623753,1.973623753
978,2019-03-01T11:00:39Z,WiFi,Connected SSID,TCDwifi,TCDwifi
979,2019-03-01T11:00:39Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
980,2019-03-01T11:00:39Z,GPS,Enabled,Yes,TRUE
981,2019-03-01T11:00:39Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
982,2019-03-01T11:00:39Z,GPS,Latitude,53.34337253,53.34337253
983,2019-03-01T11:00:39Z,GPS,Longitude,-6.250652326,-6.250652326
984,2019-03-01T11:00:39Z,GPS,Speed (estimated),2.25999999046326 m/s,2.25999999
985,2019-03-01T11:00:39Z,GPS,Altitude,13.1919822692871 Meters,13.19198227
986,2019-03-01T11:00:39Z,GPS,Floor,No Data,nil
987,2019-03-01T11:00:39Z,GPS,Horizontal Accuracy,30 Meters,30
988,2019-03-01T11:00:39Z,GPS,Vertical Accuracy,16 Meters,16
989,2019-03-01T11:00:39Z,Acceleration (total),x,1.1481933,1.1481933
990,2019-03-01T11:00:39Z,Acceleration (total),y,0.011917099,0.011917099
991,2019-03-01T11:00:39Z,Acceleration (total),z,0.102111816,0.102111816
992,2019-03-01T11:00:39Z,Gyrometer (smooth),x,0.785328388,0.785328388
993,2019-03-01T11:00:39Z,Gyrometer (smooth),y,-2.809120893,-2.809120893
994,2019-03-01T11:00:39Z,Gyrometer (smooth),z,0.868763208,0.868763208
995,2019-03-01T11:00:39Z,Acceleration (total),x,0.701461792,0.701461792
996,2019-03-01T11:00:39Z,Acceleration (total),y,0.021484356,0.021484356
997,2019-03-01T11:00:39Z,Acceleration (total),z,0.055099517,0.055099517
998,2019-03-01T11:00:39Z,Gyrometer (smooth),x,0.711917281,0.711917281
999,2019-03-01T11:00:39Z,Gyrometer (smooth),y,1.754282475,1.754282475
1000,2019-03-01T11:00:39Z,Gyrometer (smooth),z,0.134156898,0.134156898
1001,2019-03-01T11:00:39Z,GPS,Enabled,Yes,TRUE
1002,2019-03-01T11:00:39Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1003,2019-03-01T11:00:39Z,GPS,Latitude,53.34347479,53.34347479
1004,2019-03-01T11:00:39Z,GPS,Longitude,-6.250660038,-6.250660038
1005,2019-03-01T11:00:39Z,GPS,Speed (estimated),1.5 m/s,1.5
1006,2019-03-01T11:00:39Z,GPS,Altitude,24.5079002380371 Meters,24.50790024
1007,2019-03-01T11:00:39Z,GPS,Floor,No Data,nil
1008,2019-03-01T11:00:39Z,GPS,Horizontal Accuracy,30 Meters,30
1009,2019-03-01T11:00:39Z,GPS,Vertical Accuracy,24 Meters,24
1010,2019-03-01T11:00:39Z,GPS,Enabled,Yes,TRUE
1011,2019-03-01T11:00:39Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1012,2019-03-01T11:00:39Z,GPS,Latitude,53.3436568,53.3436568
1013,2019-03-01T11:00:39Z,GPS,Longitude,-6.250701696,-6.250701696
1014,2019-03-01T11:00:39Z,GPS,Speed (estimated),1.13999998569489 m/s,1.139999986
1015,2019-03-01T11:00:39Z,GPS,Altitude,24.5727806091309 Meters,24.57278061
1016,2019-03-01T11:00:39Z,GPS,Floor,No Data,nil
1017,2019-03-01T11:00:39Z,GPS,Horizontal Accuracy,30 Meters,30
1018,2019-03-01T11:00:39Z,GPS,Vertical Accuracy,16 Meters,16
1019,2019-03-01T11:00:39Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1020,2019-03-01T11:00:39Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1021,2019-03-01T11:00:40Z,Acceleration (total),x,1.170761108,1.170761108
1022,2019-03-01T11:00:40Z,Acceleration (total),y,-0.379302979,-0.379302979
1023,2019-03-01T11:00:40Z,Acceleration (total),z,-0.256164543,-0.256164543
1024,2019-03-01T11:00:40Z,Gyrometer (smooth),x,0.364874601,0.364874601
1025,2019-03-01T11:00:40Z,Gyrometer (smooth),y,-1.814516425,-1.814516425
1026,2019-03-01T11:00:40Z,Gyrometer (smooth),z,-1.004422784,-1.004422784
1027,2019-03-01T11:00:40Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1028,2019-03-01T11:00:40Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1029,2019-03-01T11:00:40Z,GPS,Enabled,Yes,TRUE
1030,2019-03-01T11:00:40Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1031,2019-03-01T11:00:40Z,GPS,Latitude,53.34376182,53.34376182
1032,2019-03-01T11:00:40Z,GPS,Longitude,-6.250786856,-6.250786856
1033,2019-03-01T11:00:40Z,GPS,Speed (estimated),1.13999998569489 m/s,1.139999986
1034,2019-03-01T11:00:40Z,GPS,Altitude,26.0838890075684 Meters,26.08388901
1035,2019-03-01T11:00:40Z,GPS,Floor,No Data,nil
1036,2019-03-01T11:00:40Z,GPS,Horizontal Accuracy,30 Meters,30
1037,2019-03-01T11:00:40Z,GPS,Vertical Accuracy,16 Meters,16
1038,2019-03-01T11:00:41Z,Acceleration (total),x,0.84741205,0.84741205
1039,2019-03-01T11:00:41Z,Acceleration (total),y,0.253036514,0.253036514
1040,2019-03-01T11:00:41Z,Acceleration (total),z,0.35182187,0.35182187
1041,2019-03-01T11:00:41Z,Gyrometer (smooth),x,-1.476731062,-1.476731062
1042,2019-03-01T11:00:41Z,Gyrometer (smooth),y,-1.532482862,-1.532482862
1043,2019-03-01T11:00:41Z,Gyrometer (smooth),z,0.595116735,0.595116735
1044,2019-03-01T11:00:41Z,GPS,Enabled,Yes,TRUE
1045,2019-03-01T11:00:41Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1046,2019-03-01T11:00:41Z,GPS,Latitude,53.34369607,53.34369607
1047,2019-03-01T11:00:41Z,GPS,Longitude,-6.250763638,-6.250763638
1048,2019-03-01T11:00:41Z,GPS,Speed (estimated),1.13999998569489 m/s,1.139999986
1049,2019-03-01T11:00:41Z,GPS,Altitude,30.8022727966309 Meters,30.8022728
1050,2019-03-01T11:00:41Z,GPS,Floor,No Data,nil
1051,2019-03-01T11:00:41Z,GPS,Horizontal Accuracy,30 Meters,30
1052,2019-03-01T11:00:41Z,GPS,Vertical Accuracy,24 Meters,24
1053,2019-03-01T11:00:41Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1054,2019-03-01T11:00:41Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1055,2019-03-01T11:00:42Z,Acceleration (total),x,0.19883728,0.19883728
1056,2019-03-01T11:00:42Z,Acceleration (total),y,0.38684082,0.38684082
1057,2019-03-01T11:00:42Z,Acceleration (total),z,0.179977506,0.179977506
1058,2019-03-01T11:00:42Z,Gyrometer (smooth),x,0.41881156,0.41881156
1059,2019-03-01T11:00:42Z,Gyrometer (smooth),y,-0.511900961,-0.511900961
1060,2019-03-01T11:00:42Z,Gyrometer (smooth),z,0.630415618,0.630415618
1061,2019-03-01T11:00:42Z,GPS,Enabled,Yes,TRUE
1062,2019-03-01T11:00:42Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1063,2019-03-01T11:00:42Z,GPS,Latitude,53.34360429,53.34360429
1064,2019-03-01T11:00:42Z,GPS,Longitude,-6.250674287,-6.250674287
1065,2019-03-01T11:00:42Z,GPS,Speed (estimated),0.850000023841858 m/s,0.850000024
1066,2019-03-01T11:00:42Z,GPS,Altitude,32.8653221130371 Meters,32.86532211
1067,2019-03-01T11:00:42Z,GPS,Floor,No Data,nil
1068,2019-03-01T11:00:42Z,GPS,Horizontal Accuracy,10 Meters,10
1069,2019-03-01T11:00:42Z,GPS,Vertical Accuracy,16 Meters,16
1070,2019-03-01T11:00:42Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1071,2019-03-01T11:00:42Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1072,2019-03-01T11:00:42Z,Acceleration (total),x,0.861129761,0.861129761
1073,2019-03-01T11:00:42Z,Acceleration (total),y,1.069625854,1.069625854
1074,2019-03-01T11:00:42Z,Acceleration (total),z,-0.677276632,-0.677276632
1075,2019-03-01T11:00:42Z,Gyrometer (smooth),x,1.926291466,1.926291466
1076,2019-03-01T11:00:42Z,Gyrometer (smooth),y,1.791059375,1.791059375
1077,2019-03-01T11:00:42Z,Gyrometer (smooth),z,-1.851176858,-1.851176858
1078,2019-03-01T11:00:43Z,GPS,Enabled,Yes,TRUE
1079,2019-03-01T11:00:43Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1080,2019-03-01T11:00:43Z,GPS,Latitude,53.34356196,53.34356196
1081,2019-03-01T11:00:43Z,GPS,Longitude,-6.250611926,-6.250611926
1082,2019-03-01T11:00:43Z,GPS,Speed (estimated),0.280000001192093 m/s,0.280000001
1083,2019-03-01T11:00:43Z,GPS,Altitude,31.0819969177246 Meters,31.08199692
1084,2019-03-01T11:00:43Z,GPS,Floor,No Data,nil
1085,2019-03-01T11:00:43Z,GPS,Horizontal Accuracy,10 Meters,10
1086,2019-03-01T11:00:43Z,GPS,Vertical Accuracy,16 Meters,16
1087,2019-03-01T11:00:43Z,Acceleration (total),x,1.379425049,1.379425049
1088,2019-03-01T11:00:43Z,Acceleration (total),y,0.090408325,0.090408325
1089,2019-03-01T11:00:43Z,Acceleration (total),z,-0.585494995,-0.585494995
1090,2019-03-01T11:00:43Z,Gyrometer (smooth),x,3.012213945,3.012213945
1091,2019-03-01T11:00:43Z,Gyrometer (smooth),y,2.007223845,2.007223845
1092,2019-03-01T11:00:43Z,Gyrometer (smooth),z,-0.14976564,-0.14976564
1093,2019-03-01T11:00:43Z,WiFi,Connected SSID,TCDwifi,TCDwifi
1094,2019-03-01T11:00:43Z,WiFi,Connected BSSID,5C:83:8F:D7:E0:21,5c:83:8f:d7:e0:21
1095,2019-03-01T11:08:48Z,GPS,Enabled,Yes,TRUE
1096,2019-03-01T11:08:48Z,GPS,Authorisation Status,Authorised When In Use,Authorised When In Use
1097,2019-03-01T11:08:48Z,GPS,Latitude,53.34349612,53.34349612
1098,2019-03-01T11:08:48Z,GPS,Longitude,-6.250580326,-6.250580326
1099,2019-03-01T11:08:48Z,GPS,Speed (estimated),0.230000004172325 m/s,0.230000004
1100,2019-03-01T11:08:48Z,GPS,Altitude,33.9085960388184 Meters,33.90859604
1101,2019-03-01T11:08:48Z,GPS,Floor,No Data,nil
1102,2019-03-01T11:08:48Z,GPS,Horizontal Accuracy,25 Meters,25
1103,2019-03-01T11:08:48Z,GPS,Vertical Accuracy,16 Meters,16
